Bacterial Bait  (Locus ID),Human Protein Uniprot,Human Gene name,MIST,Abundance,Reproducibility,Specificity,IP Number,WD,WDv2,Entry.name,Protein.names,,Length (aa)
Vif,P23396,,,0.007511092,0.892850011,0.009113559,"TBIP126,TBIP138,TBIP152,TBIP164,TBIP205,TBIP219,TBIP233,TBIP272,TBIP286,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",25.09338027,1.976911877,RS3_HUMAN,40S ribosomal protein S3,RPS3 OK/SW-cl.26,243
Vif,P23434,,,0.000352881,3.03E-11,0.097029489,TBIP112,18.6140259,18.6140259,GCSH_HUMAN,"Glycine cleavage system H protein, mitochondrial",GCSH,173
Vif,P23469,,,3.23E-05,3.03E-11,0.028600157,TBIP324,11.33963289,11.33963289,PTPRE_HUMAN,Receptor-type tyrosine-protein phosphatase epsilon (Protein-tyrosine phosphatase epsilon) (R-PTP-epsilon) (EC 3.1.3.48),PTPRE,700
Vif,P25398,,,0.002515966,0.634848136,0.028621401,"TBIP205,TBIP233,TBIP259,TBIP314,TBIP324,TBIP333,TBIP352,TBIP74,TBIP85",1124.004121,4.064907529,RS12_HUMAN,40S ribosomal protein S12,RPS12,132
Vif,P25705,,,0.000266851,0.417930801,0.002958858,"TBIP126,TBIP347,TBIP371,TBIP85",5.62430884,1.800771553,ATPA_HUMAN,"ATP synthase subunit alpha, mitochondrial",ATP5A1 ATP5A ATP5AL2 ATPM,553
Vif,P25788,,,0.000179992,3.03E-11,1,TBIP376,31.38530807,31.38530807,PSA3_HUMAN,Proteasome subunit alpha type-3 (EC 3.4.25.1) (Macropain subunit C8) (Multicatalytic endopeptidase complex subunit C8) (Proteasome component C8),PSMA3 HC8 PSC8,255
Vif,P26196,,,0.003304915,0.7995377,0.018726786,"TBIP112,TBIP126,TBIP138,TBIP205,TBIP233,TBIP272,TBIP286,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366,TBIP371,TBIP376,TBIP99",512.6006697,3.691452118,DDX6_HUMAN,Probable ATP-dependent RNA helicase DDX6 (EC 3.6.4.13) (ATP-dependent RNA helicase p54) (DEAD box protein 6) (Oncogene RCK),DDX6 HLR2 RCK,483
Vif,P26640,,,3.55E-05,3.03E-11,0.017919977,TBIP67,11.01046815,11.01046815,SYVC_HUMAN,Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS),VARS G7A VARS2,1264
Vif,P26641,,,8.59E-05,3.03E-11,0.006955749,TBIP333,7.064194015,7.064194015,EF1G_HUMAN,Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma),EEF1G EF1G PRO1608,437
Vif,P27348,,,0.000133148,3.03E-11,0.022080628,TBIP99,9.28911495,9.28911495,1433T_HUMAN,14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1),YWHAQ,245
Vif,P27635,,,0.003223545,0.752853666,0.009240404,"TBIP192,TBIP205,TBIP233,TBIP245,TBIP272,TBIP286,TBIP314,TBIP324,TBIP333,TBIP352,TBIP371,TBIP85,TBIP99",39.69720467,1.99532042,RL10_HUMAN,60S ribosomal protein L10 (Laminin receptor homolog) (Protein QM) (Tumor suppressor QM),RPL10 DXS648E QM,214
Vif,P27708,,,6.76E-05,0.417848805,0.001200643,"TBIP138,TBIP219,TBIP314,TBIP333",7.34655272,2.6600743,PYR1_HUMAN,CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase (EC 6.3.5.5); Aspartate carbamoyltransferase (EC 2.1.3.2); Dihydroorotase (EC 3.5.2.3)],CAD,2225
Vif,P28799,,,0.000314171,0.472648923,0.00295417,"TBIP347,TBIP352,TBIP67,TBIP74,TBIP99",5.495842952,1.531942365,GRN_HUMAN,Granulins (Proepithelin) (PEPI) [Cleaved into: Acrogranin; Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Granulin B); Granulin-4 (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)],GRN,593
Vif,P29692,,,0.000455525,0.402451734,0.013313314,"TBIP205,TBIP300,TBIP324,TBIP352",51.12150805,4.011756781,EF1D_HUMAN,Elongation factor 1-delta (EF-1-delta) (Antigen NY-CO-4),EEF1D EF1D,281
Vif,P31689,,,0.001610806,0.60544234,0.010750569,"TBIP164,TBIP233,TBIP314,TBIP324,TBIP352,TBIP371,TBIP376,TBIP99",53.43945126,3.474373196,DNJA1_HUMAN,DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2),DNAJA1 DNAJ2 HDJ2 HSJ2 HSPF4,397
Vif,P31943,,,0.000246347,0.313523641,0.029374874,"TBIP272,TBIP286,TBIP333",112.5897179,8.781608336,HNRH1_HUMAN,"Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]",HNRNPH1 HNRPH HNRPH1,449
Vif,P31948,,,0.000118785,0.185047854,0.201106451,"TBIP324,TBIP352",162.0066884,24.75209271,STIP1_HUMAN,Stress-induced-phosphoprotein 1 (STI1) (Hsc70/Hsp90-organizing protein) (Hop) (Renal carcinoma antigen NY-REN-11) (Transformation-sensitive protein IEF SSP 3521),STIP1,543
Vif,P33241,,,0.001698977,0.485938457,0.040180305,"TBIP138,TBIP152,TBIP178,TBIP314,TBIP352,TBIP67",1567.203276,11.81772442,LSP1_HUMAN,Lymphocyte-specific protein 1 (47 kDa actin-binding protein) (52 kDa phosphoprotein) (pp52) (Lymphocyte-specific antigen WP34),LSP1 WP34,339
Vif,P34931,,,0.007783334,0.937153502,0.009588852,"TBIP112,TBIP126,TBIP138,TBIP164,TBIP178,TBIP205,TBIP233,TBIP245,TBIP259,TBIP272,TBIP286,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",95.05553149,3.25831643,HS71L_HUMAN,Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa protein 1-Hom) (HSP70-Hom),HSPA1L,641
Vif,P35579,,,0.000127531,3.03E-11,0.0110519,TBIP352,33.0720096,33.0720096,MYH9_HUMAN,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",MYH9,1960
Vif,P37802,,,0.00087579,0.484459352,0.018011602,"TBIP126,TBIP152,TBIP164,TBIP333,TBIP371",122.362329,4.58948586,TAGL2_HUMAN,Transgelin-2 (Epididymis tissue protein Li 7e) (SM22-alpha homolog),TAGLN2 KIAA0120 CDABP0035,199
Vif,P38646,,,0.00161759,0.662839513,0.00302743,"TBIP126,TBIP138,TBIP205,TBIP219,TBIP233,TBIP272,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366",24.16907246,2.603220707,GRP75_HUMAN,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9) (Mortalin) (MOT) (Peptide-binding protein 74) (PBP74)",HSPA9 GRP75 HSPA9B,679
Vif,P39019,,,0.002410026,0.491715054,0.022151286,"TBIP112,TBIP126,TBIP138,TBIP333,TBIP352,TBIP371",129.7771197,4.281756329,RS19_HUMAN,40S ribosomal protein S19,RPS19,145
Vif,P40227,,,0.000193006,0.314201748,0.006605269,"TBIP333,TBIP366,TBIP99",27.14739243,4.976019574,TCPZ_HUMAN,T-complex protein 1 subunit zeta (TCP-1-zeta) (Acute morphine dependence-related protein 2) (CCT-zeta-1) (HTR3) (Tcp20),CCT6A CCT6 CCTZ,531
Vif,P40616,,,0.000114185,3.03E-11,0.090474085,TBIP314,18.6140259,18.6140259,ARL1_HUMAN,ADP-ribosylation factor-like protein 1,ARL1,181
Vif,P42677,,,0.006073575,0.750988819,0.006060692,"TBIP112,TBIP126,TBIP152,TBIP164,TBIP233,TBIP286,TBIP314,TBIP324,TBIP333,TBIP352,TBIP366,TBIP376,TBIP99",14.9853585,1.439630284,RS27_HUMAN,40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1),RPS27 MPS1,84
Vif,P45973,,,0.000183717,3.03E-11,1,TBIP192,31.38530807,31.38530807,CBX5_HUMAN,Chromobox protein homolog 5 (Antigen p25) (Heterochromatin protein 1 homolog alpha) (HP1 alpha),CBX5 HP1A,191
Vif,P46779,,,0.000268827,3.03E-11,0.011704919,TBIP126,6.476833531,6.476833531,RL28_HUMAN,60S ribosomal protein L28,RPL28,137
Vif,P46782,,,0.000348233,0.21030221,0.020378868,"TBIP205,TBIP233",24.35039231,7.252131618,RS5_HUMAN,"40S ribosomal protein S5 [Cleaved into: 40S ribosomal protein S5, N-terminally processed]",RPS5,204
Vif,P46783,,,0.000138566,3.03E-11,0.002862339,TBIP324,2.893557332,2.893557332,RS10_HUMAN,40S ribosomal protein S10,RPS10,165
Vif,P46940,,,2.35E-05,3.03E-11,1,TBIP352,44.38552833,44.38552833,IQGA1_HUMAN,Ras GTPase-activating-like protein IQGAP1 (p195),IQGAP1 KIAA0051,1657
Vif,P48643,,,9.21E-05,3.03E-11,0.004762805,TBIP286,11.13642381,11.13642381,TCPE_HUMAN,T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon),CCT5 CCTE KIAA0098,541
Vif,P48741,,,0.006311647,0.892029299,0.011288823,"TBIP112,TBIP126,TBIP205,TBIP219,TBIP233,TBIP245,TBIP259,TBIP272,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",155.0132713,2.481054972,HSP77_HUMAN,Putative heat shock 70 kDa protein 7 (Heat shock 70 kDa protein B),HSPA7 HSP70B,367
Vif,P49368,,,8.62E-05,0.205608344,0.003785972,"TBIP164,TBIP333",37.90147558,10.58507122,TCPG_HUMAN,T-complex protein 1 subunit gamma (TCP-1-gamma) (CCT-gamma) (hTRiC5),CCT3 CCTG TRIC5,545
Vif,P49756,,,7.37E-05,3.03E-11,0.053325336,TBIP99,13.54126345,13.54126345,RBM25_HUMAN,RNA-binding protein 25 (Arg/Glu/Asp-rich protein of 120 kDa) (RED120) (Protein S164) (RNA-binding motif protein 25) (RNA-binding region-containing protein 7),RBM25 RNPC7,843
Vif,P50897,,,0.000684953,0.40647026,0.008704061,"TBIP126,TBIP192,TBIP233,TBIP314",10.62969115,2.767839536,PPT1_HUMAN,Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1),PPT1 PPT,306
Vif,P50990,,,0.000115522,0.190790446,0.005510148,"TBIP352,TBIP371",44.80131503,11.61702138,TCPQ_HUMAN,T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Renal carcinoma antigen NY-REN-15),CCT8 C21orf112 CCTQ KIAA0002,548
Vif,P50991,,,5.60E-05,3.03E-11,0.003264937,TBIP347,16.99774927,16.99774927,TCPD_HUMAN,T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Stimulator of TAR RNA-binding),CCT4 CCTD SRB,539
Vif,P51570,,,0.00010011,3.03E-11,0.002060257,TBIP126,2.811251586,2.811251586,GALK1_HUMAN,Galactokinase (EC 2.7.1.6) (Galactose kinase),GALK1 GALK,392
Vif,P52272,,,0.000455296,0.452988586,0.002729329,"TBIP138,TBIP205,TBIP259,TBIP324,TBIP347",42.22814736,4.236259821,HNRPM_HUMAN,Heterogeneous nuclear ribonucleoprotein M (hnRNP M),HNRNPM HNRPM NAGR1,730
Vif,P53675,,,0.000161574,0.305168425,0.039540891,"TBIP233,TBIP245,TBIP286",77.81232006,8.556350123,CLH2_HUMAN,Clathrin heavy chain 2 (Clathrin heavy chain on chromosome 22) (CLH-22),CLTCL1 CLH22 CLTCL CLTD,1640
Vif,P54652,,,0.001648116,0.482114226,0.0036175,"TBIP152,TBIP164,TBIP178,TBIP192,TBIP352",19.73763301,4.510222076,HSP72_HUMAN,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),HSPA2,639
Vif,P55160,,,0.000775464,0.756145367,0.018659415,"TBIP112,TBIP138,TBIP152,TBIP164,TBIP192,TBIP205,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP366,TBIP371,TBIP99",2961.9023,4.416669098,NCKPL_HUMAN,Nck-associated protein 1-like (Hematopoietic protein 1) (Membrane-associated protein HEM-1),NCKAP1L HEM1,1127
Vif,P55209,,,0.000934038,0.68570678,0.007642521,"TBIP126,TBIP205,TBIP272,TBIP286,TBIP314,TBIP324,TBIP352,TBIP376,TBIP85,TBIP99",12817.79437,6.194497987,NP1L1_HUMAN,Nucleosome assembly protein 1-like 1 (NAP-1-related protein) (hNRP),NAP1L1 NRP,391
Vif,P57721,,,8.13E-05,3.03E-11,0.00405782,TBIP138,8.080294253,8.080294253,PCBP3_HUMAN,Poly(rC)-binding protein 3 (Alpha-CP3),PCBP3,371
Vif,P60660,,,0.001121005,0.209801906,0.082828143,"TBIP352,TBIP67",74.64916752,17.72983493,MYL6_HUMAN,Myosin light polypeptide 6 (17 kDa myosin light chain) (LC17) (Myosin light chain 3) (MLC-3) (Myosin light chain alkali 3) (Myosin light chain A3) (Smooth muscle and nonmuscle myosin light chain alkali 6),MYL6,151
Vif,P60709,,,0.029281621,0.9359994,0.011177093,"TBIP112,TBIP126,TBIP138,TBIP152,TBIP164,TBIP178,TBIP192,TBIP205,TBIP219,TBIP233,TBIP245,TBIP259,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",6.891494893,3.786418465,ACTB_HUMAN,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",ACTB,375
Vif,P60866,,,0.000614014,0.200720434,0.009034903,"TBIP164,TBIP376",6.126184961,3.033719693,RS20_HUMAN,40S ribosomal protein S20,RPS20,119
Vif,P61289,,,0.000605364,0.482661944,0.209869195,"TBIP126,TBIP152,TBIP272,TBIP324,TBIP347",14916.76418,17.74717608,PSME3_HUMAN,Proteasome activator complex subunit 3 (11S regulator complex subunit gamma) (REG-gamma) (Activator of multicatalytic protease subunit 3) (Ki nuclear autoantigen) (Proteasome activator 28 subunit gamma) (PA28g) (PA28gamma),PSME3,254
Vif,P62081,,,0.000105095,3.03E-11,0.004804945,TBIP314,9.702320927,9.702320927,RS7_HUMAN,40S ribosomal protein S7,RPS7,194
Vif,P62158,,,0.002547895,0.639936469,0.017536467,"TBIP152,TBIP164,TBIP178,TBIP259,TBIP272,TBIP286,TBIP314,TBIP376,TBIP67",78.61358706,2.173459971,CALM_HUMAN,Calmodulin (CaM),CALM1 CALM CAM CAM1; CALM2 CAM2 CAMB; CALM3 CALML2 CAM3 CAMC CAMIII,149
Vif,P62244,,,0.000372508,3.03E-11,0.028026574,TBIP286,10.17938884,10.17938884,RS15A_HUMAN,40S ribosomal protein S15a,RPS15A OK/SW-cl.82,130
Vif,P62249,,,0.001095761,0.37985854,0.001610353,"TBIP314,TBIP352,TBIP74,TBIP85",4.189999274,1.699223393,RS16_HUMAN,40S ribosomal protein S16,RPS16,146
Vif,P62263,,,0.000801333,0.414603904,0.013739864,"TBIP347,TBIP352,TBIP85,TBIP99",19.32401204,2.801325153,RS14_HUMAN,40S ribosomal protein S14,RPS14 PRO2640,151
Vif,P62269,,,0.005934886,0.761753878,0.008262413,"TBIP126,TBIP138,TBIP178,TBIP205,TBIP219,TBIP233,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP371,TBIP85,TBIP99",29.54342243,2.12205897,RS18_HUMAN,40S ribosomal protein S18 (Ke-3) (Ke3),RPS18 D6S218E,152
Vif,P62273,,,0.000394914,3.03E-11,0.004231014,TBIP324,4.513168513,4.513168513,RS29_HUMAN,40S ribosomal protein S29,RPS29,56
Vif,P62277,,,0.00015189,3.03E-11,0.030677535,TBIP324,13.69767142,13.69767142,RS13_HUMAN,40S ribosomal protein S13,RPS13,151
Vif,P62280,,,0.000258868,0.208903759,0.008087635,"TBIP324,TBIP333",8.914324516,3.816501344,RS11_HUMAN,40S ribosomal protein S11,RPS11,158
Vif,P62314,,,0.000621975,0.210053746,0.00609994,"TBIP205,TBIP219",15.17460119,5.268259862,SMD1_HUMAN,Small nuclear ribonucleoprotein Sm D1 (Sm-D1) (Sm-D autoantigen) (snRNP core protein D1),SNRPD1,119
Vif,P62701,,,0.000380835,0.201691951,0.005195213,"TBIP314,TBIP333",7.422980633,4.109930633,RS4X_HUMAN,"40S ribosomal protein S4, X isoform (SCR10) (Single copy abundant mRNA protein)",RPS4X CCG2 RPS4 SCAR,263
Vif,P62736,,,0.006984953,0.558527679,0.019249507,"TBIP138,TBIP152,TBIP178,TBIP233,TBIP314,TBIP352,TBIP67",67.45746907,6.915267191,ACTA_HUMAN,"Actin, aortic smooth muscle (Alpha-actin-2) (Cell growth-inhibiting gene 46 protein)",ACTA2 ACTSA ACTVS GIG46,377
Vif,P62753,,,0.000191985,3.03E-11,0.003127013,TBIP286,2.387490499,2.387490499,RS6_HUMAN,40S ribosomal protein S6 (Phosphoprotein NP33),RPS6 OK/SW-cl.2,249
Vif,P62805,,,0.002161796,3.03E-11,0.10126901,TBIP192,26.42161074,26.42161074,H4_HUMAN,Histone H4,HIST1H4A H4/A H4FA; HIST1H4B H4/I H4FI; HIST1H4C H4/G H4FG; HIST1H4D H4/B H4FB; HIST1H4E H4/J H4FJ; ,103
Vif,P62829,,,0.002804656,0.723427249,0.007389044,"TBIP126,TBIP138,TBIP178,TBIP192,TBIP205,TBIP233,TBIP272,TBIP333,TBIP352,TBIP85,TBIP99",30.41578482,1.643010228,RL23_HUMAN,60S ribosomal protein L23 (60S ribosomal protein L17),RPL23,140
Vif,P62847,,,0.001100206,0.405859485,0.033311743,"TBIP272,TBIP324,TBIP333,TBIP376",77.35661072,5.066543185,RS24_HUMAN,40S ribosomal protein S24,RPS24,133
Vif,P62851,,,0.000170356,3.03E-11,0.003558834,TBIP314,3.387564614,3.387564614,RS25_HUMAN,40S ribosomal protein S25,RPS25,125
Vif,P62857,,,0.000608886,0.208903759,0.009685652,"TBIP324,TBIP333",15.97121331,5.544824606,RS28_HUMAN,40S ribosomal protein S28,RPS28,69
Vif,P62877,,,0.00150006,0.534192496,1,"TBIP126,TBIP138,TBIP314,TBIP324,TBIP333,TBIP85",3060655.029,48.02942999,RBX1_HUMAN,E3 ubiquitin-protein ligase RBX1 (EC 6.3.2.-) (Protein ZYP) (RING finger protein 75) (RING-box protein 1) (Rbx1) (Regulator of cullins 1),RBX1 RNF75 ROC1,108
Vif,P62899,,,0.00014913,3.03E-11,0.038329913,TBIP333,13.69767142,13.69767142,RL31_HUMAN,60S ribosomal protein L31,RPL31,125
Vif,P62913,,,0.000618433,0.414352155,0.015146525,"TBIP164,TBIP233,TBIP347,TBIP352",53.11130589,4.167906028,RL11_HUMAN,60S ribosomal protein L11 (CLL-associated antigen KW-12),RPL11,178
Vif,P63173,,,0.000264,3.03E-11,0.001139857,TBIP333,2.448443743,2.448443743,RL38_HUMAN,60S ribosomal protein L38,RPL38,70
Vif,P63261,,,0.017460223,0.723427812,0.029442344,"TBIP138,TBIP152,TBIP178,TBIP219,TBIP233,TBIP272,TBIP286,TBIP314,TBIP333,TBIP352,TBIP376,TBIP67",4859.25871,12.26916445,ACTG_HUMAN,"Actin, cytoplasmic 2 (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]",ACTG1 ACTB ACTG,375
Vif,P63267,,,0.007003335,0.558527679,0.019705187,"TBIP138,TBIP152,TBIP178,TBIP233,TBIP314,TBIP352,TBIP67",86.48267456,7.263527934,ACTH_HUMAN,"Actin, gamma-enteric smooth muscle (Alpha-actin-3) (Gamma-2-actin) (Smooth muscle gamma-actin)",ACTG2 ACTA3 ACTL3 ACTSG,376
Vif,P67936,,,0.000311953,3.03E-11,1,TBIP352,62.77061614,62.77061614,TPM4_HUMAN,Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4),TPM4,248
Vif,P68032,,,0.007225238,0.560306861,0.01816159,"TBIP138,TBIP152,TBIP178,TBIP233,TBIP314,TBIP352,TBIP67",80.62889417,7.248217805,ACTC_HUMAN,"Actin, alpha cardiac muscle 1 (Alpha-cardiac actin)",ACTC1 ACTC,377
Vif,P68104,,,0.00767343,0.958248899,0.011709331,"TBIP112,TBIP126,TBIP138,TBIP152,TBIP164,TBIP178,TBIP205,TBIP219,TBIP233,TBIP245,TBIP259,TBIP272,TBIP286,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",8.884474278,2.152320425,EF1A1_HUMAN,Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7),EEF1A1 EEF1A EF1A LENG7,462
Vif,P68133,,,0.007206324,0.560306861,0.018729528,"TBIP138,TBIP152,TBIP178,TBIP233,TBIP314,TBIP352,TBIP67",88.31722898,7.417608938,ACTS_HUMAN,"Actin, alpha skeletal muscle (Alpha-actin-1)",ACTA1 ACTA,377
Vif,P68363,,,0.042585502,0.993168728,0.006766628,"TBIP112,TBIP126,TBIP138,TBIP152,TBIP164,TBIP178,TBIP192,TBIP205,TBIP219,TBIP233,TBIP245,TBIP259,TBIP272,TBIP286,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",4.401178293,4.401178293,TBA1B_HUMAN,Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain),TUBA1B,451
Vif,P68366,,,0.014968636,0.744279209,0.013265327,"TBIP205,TBIP219,TBIP233,TBIP245,TBIP259,TBIP314,TBIP324,TBIP333,TBIP347,TBIP371,TBIP376,TBIP85",222.7512257,6.639607576,TBA4A_HUMAN,Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain),TUBA4A TUBA1,448
Vif,P68371,,,0.059962676,0.992562648,0.009139052,"TBIP112,TBIP126,TBIP138,TBIP152,TBIP164,TBIP178,TBIP192,TBIP205,TBIP219,TBIP233,TBIP245,TBIP259,TBIP272,TBIP286,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",16.27339321,5.667322497,TBB4B_HUMAN,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),TUBB4B TUBB2C,445
Vif,P68431,,,0.000265077,3.03E-11,0.009957987,TBIP192,15.1982885,15.1982885,H31_HUMAN,Histone H3.1 (Histone H3/a) (Histone H3/b) (Histone H3/c) (Histone H3/d) (Histone H3/f) (Histone H3/h) (Histone H3/i) (Histone H3/j) (Histone H3/k) (Histone H3/l),HIST1H3A H3FA; HIST1H3B H3FL; HIST1H3C H3FC; HIST1H3D H3FB; HIST1H3E H3FD; HIST1H3F H3FI; HIST1H3G H,136
Vif,P78371,,,0.000298579,0.200886567,0.010427234,"TBIP333,TBIP366",59.08382494,16.5008482,TCPB_HUMAN,T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta),CCT2 99D8.1 CCTB,535
Vif,P84243,,,0.000266984,3.03E-11,0.005668896,TBIP192,11.18203951,11.18203951,H33_HUMAN,Histone H3.3,H3F3A H3.3A H3F3 PP781; H3F3B H3.3B,136
Vif,Q00610,,,0.001127513,0.794042667,0.017801149,"TBIP126,TBIP152,TBIP164,TBIP205,TBIP219,TBIP272,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP366,TBIP67,TBIP74,TBIP85,TBIP99",314.8690849,3.953137149,CLH1_HUMAN,Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17) (CLH-17),CLTC CLH17 CLTCL2 KIAA0034,1675
Vif,Q01105,,,0.001753291,0.431927437,0.008881383,"TBIP205,TBIP333,TBIP347,TBIP67,TBIP74,TBIP85",32.31374744,3.431002993,SET_HUMAN,Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase) (IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A) (I-2PP2A) (Template-activating factor I) (TAF-I),SET,290
Vif,Q08211,,,3.90E-05,3.03E-11,0.036940237,TBIP286,12.72058408,12.72058408,DHX9_HUMAN,ATP-dependent RNA helicase A (RHA) (EC 3.6.4.13) (DEAH box protein 9) (Leukophysin) (LKP) (Nuclear DNA helicase II) (NDH II),DHX9 DDX9 LKP NDH2,1270
Vif,Q09028,,,0.000130824,0.195463395,0.010756986,"TBIP192,TBIP333",10.17872127,4.102966715,RBBP4_HUMAN,Histone-binding protein RBBP4 (Chromatin assembly factor 1 subunit C) (CAF-1 subunit C) (Chromatin assembly factor I p48 subunit) (CAF-I 48 kDa subunit) (CAF-I p48) (Nucleosome-remodeling factor subunit RBAP48) (Retinoblastoma-binding protein 4) (RBBP-4) (Retinoblastoma-binding protein p48),RBBP4 RBAP48,425
Vif,Q12874,,,0.000259338,0.207796285,0.020542625,"TBIP112,TBIP333",28.74571516,9.532201393,SF3A3_HUMAN,Splicing factor 3A subunit 3 (SF3a60) (Spliceosome-associated protein 61) (SAP 61),SF3A3 SAP61,501
Vif,Q13310,,,0.000126486,3.03E-11,1,TBIP272,44.38552833,44.38552833,PABP4_HUMAN,Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP),PABPC4 APP1 PABP4,644
Vif,Q13509,,,0.018797675,0.836172977,0.010219682,"TBIP126,TBIP138,TBIP152,TBIP164,TBIP192,TBIP205,TBIP219,TBIP233,TBIP245,TBIP272,TBIP286,TBIP300,TBIP366,TBIP371,TBIP85,TBIP99",94.81829432,5.07133073,TBB3_HUMAN,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),TUBB3 TUBB4,450
Vif,Q13617,,,0.007929043,0.954008254,0.736132625,"TBIP112,TBIP126,TBIP138,TBIP152,TBIP164,TBIP178,TBIP192,TBIP205,TBIP219,TBIP233,TBIP259,TBIP272,TBIP286,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP366,TBIP371,TBIP376,TBIP67,TBIP74,TBIP85,TBIP99",7.55E+22,302.0305933,CUL2_HUMAN,Cullin-2 (CUL-2),CUL2,745
Vif,Q13748,,,0.017781407,0.835790427,0.007521909,"TBIP138,TBIP152,TBIP164,TBIP178,TBIP192,TBIP233,TBIP272,TBIP286,TBIP300,TBIP314,TBIP324,TBIP333,TBIP347,TBIP352,TBIP371,TBIP99",24.37650266,4.776778409,TBA3C_HUMAN,Tubulin alpha-3C/D chain (Alpha-tubulin 2) (Alpha-tubulin 3C/D) (Tubulin alpha-2 chain),TUBA3C TUBA2; TUBA3D,450
